id,name,pos,team,set-id,set-userid,set-name,ssn-gms,ssn-ssn,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-2pt,rec-1d,rec-rec,rec-tgt,rec-td,rec-yds,fum-lost,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,idp-2pr,idp-ast,idp-blk,idp-fmr,idp-fmf,idp-int,idp-pd,idp-sck,idp-saf,idp-tac,idp-tfl,idp-td,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,pr-td,pr-yds,kr-td,kr-yds
JeudJe00,Jerry Jeudy,wr,CLE,67019,83458,Dan Hindery,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3877,39.6,70.7,1.8,481.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleBr01,Braelon Allen,rb,NYJ,67019,83458,Dan Hindery,14.5,0,0,0,0,0,0,0,0,0,0,104.2,19.492,2.4,426.1,0,6.9906,16.2,21.5,0.6,119.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeckCa00,Carson Beck,qb,ARI,67019,83458,Dan Hindery,5.9,0,0,201.9,129.1,71.556,4.2,14.1,6.1,1241.9,0,16.6,3.53,0.7,70.4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SampDy00,Dylan Sampson,rb,CLE,67019,83458,Dan Hindery,14.5,0,0,0,0,0,0,0,0,0,0,77.1,13.538,1.5,300.2,0,12.099,26.5,34.6,1.1,201,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HillJu00,Justice Hill,rb,BAL,67019,83458,Dan Hindery,14.6,0,0,0,0,0,0,0,0,0,0,53.3,12.356,2,257.9,0,11.0946,23.3,29.8,1.5,191.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DellNa00,Tank Dell,wr,HOU,67019,83458,Dan Hindery,13.6,0,0,0,0,0,0,0,0,0,0,7.7,1.864,0.2,41.5,0,19.4808,32.2,51.5,2.5,403.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SadiKe00,Kenyon Sadiq,te,NYJ,67019,83458,Dan Hindery,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1457,42,59.3,2.6,403.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviRa02,Ray Davis,rb,BUF,67019,83458,Dan Hindery,14.6,0,0,0,0,0,0,0,0,0,0,80,15.522,1.9,339.6,0,7.779,16.2,20.4,1.5,140,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WickDo00,Dontayvion Wicks,wr,PHI,67019,83458,Dan Hindery,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9938,33.3,54.7,2.9,407.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BernGe00,Germie Bernard,wr,PIT,67019,83458,Dan Hindery,14.2,0,0,0,0,0,0,0,0,0,0,10,2.582,0.5,51.8,0,17.8932,30.7,48.9,2.4,360.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColeJo00,Jonah Coleman,rb,DEN,67019,83458,Dan Hindery,14.6,0,0,0,0,0,0,0,0,0,0,76.7,14.91,1.9,324.3,0,9.0453,20.4,26,0.9,150.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WrigJa04,Jaylen Wright,rb,MIA,67019,83458,Dan Hindery,14.6,0,0,0,0,0,0,0,0,0,0,87.2,15.944,1.6,357.8,0,8.751,19.5,26,0.8,150,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TeSlIs00,Isaac TeSlaa,wr,DET,67019,83458,Dan Hindery,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.794,33,52.9,2.5,407,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DougDe00,DeMario Douglas,wr,NE,67019,83458,Dan Hindery,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7768,35.5,51.8,1.9,424.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HolaGe01,George Holani,rb,SEA,67019,83458,Dan Hindery,14.6,0,0,0,0,0,0,0,0,0,0,69.1,14.356,2.4,297.7,0,8.1543,17.9,23.2,0.8,143.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GadsOr01,Oronde Gadsden,te,LAC,67019,83458,Dan Hindery,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4619,33.2,46.3,2.4,393.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MitcAd00,Adonai Mitchell,wr,NYJ,67019,83458,Dan Hindery,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4042,34.5,68,1.7,422.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThorTy00,Tyquan Thornton,wr,KC,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8257,27.1,46,2.5,393.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TuckSe00,Sean Tucker,rb,TB,67019,83458,Dan Hindery,14.6,0,0,0,0,0,0,0,0,0,0,67.1,16.086,4.5,287.4,0,3.27,8.4,10.8,0.3,63,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AllxEr00,Erick All Jr.,te,CIN,67019,83458,Dan Hindery,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4953,34.3,47.2,2.4,346.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RidlCa00,Calvin Ridley,wr,TEN,67019,83458,Dan Hindery,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.985,27.6,52.3,2.1,398,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WashMi00,Mike Washington Jr.,rb,LV,67019,83458,Dan Hindery,14.5,0,0,0,0,0,0,0,0,0,0,71.5,15.11,2.1,324.2,0,6.5316,15.4,19.8,0.5,111.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WestNi00,Nick Westbrook-Ikhine,wr,IND,67019,83458,Dan Hindery,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2273,27,43,3.1,328.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KuppCo00,Cooper Kupp,wr,SEA,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.202,28.9,45.3,2.4,353,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DulcGr00,Greg Dulcich,te,MIA,67019,83458,Dan Hindery,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6249,33.9,50.4,1.9,360.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlacKa00,Kaelon Black,rb,SF,67019,83458,Dan Hindery,14.6,0,0,0,0,0,0,0,0,0,0,80.3,15.802,2.3,336.4,0,4.7496,11.2,14.3,0.5,87.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BranZa00,Zachariah Branch,wr,ATL,67019,83458,Dan Hindery,14.2,0,0,0,0,0,0,0,0,0,0,19.5,5.294,0.9,109.4,0,12.3177,21,33.9,1.4,261.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WallDa00,Darren Waller,te,CAR,67019,83458,Dan Hindery,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3596,30.1,42.6,2.5,308.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VeleDe00,Devaughn Vele,wr,NO,67019,83458,Dan Hindery,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3596,28.6,42,2.3,325.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IosiAn00,Andrei Iosivas,wr,CIN,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3012,25.4,41.3,2.7,314.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThomZa01,Zavion Thomas,wr,CHI,67019,83458,Dan Hindery,13.9,0,0,0,0,0,0,0,0,0,0,20,5.196,0.8,109.5,0,11.6103,19.8,32.6,1.8,242.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JameJo02,Jordan James,rb,SF,67019,83458,Dan Hindery,14.7,0,0,0,0,0,0,0,0,0,0,65.1,12.924,1.8,277.2,0,6.591,15,19.1,0.6,117,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KmetCo00,Cole Kmet,te,CHI,67019,83458,Dan Hindery,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8628,29.3,39.7,2.6,297.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HuntTr00,Travis Hunter,wr,JAX,67019,83458,Dan Hindery,13.7,0,0,0,0,0,0,0,0,0,0,8.5,2.198,0.3,47.3,0,14.6073,25.3,40.6,1.7,299.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CoopOm00,Omar Cooper Jr.,wr,NYJ,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3758,28.1,45.3,1.9,335.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleLe01,LeQuint Allen Jr.,rb,JAX,67019,83458,Dan Hindery,14.7,0,0,0,0,0,0,0,0,0,0,39.2,7.904,1,172.1,0,10.8003,23.6,30.6,1,182.9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColeKe01,Keon Coleman,wr,BUF,67019,83458,Dan Hindery,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7909,23.5,39,2.5,316.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleCy00,Cyrus Allen,wr,KC,67019,83458,Dan Hindery,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1068,24.6,39.1,2.2,320.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GesiMi00,Mike Gesicki,te,CIN,67019,83458,Dan Hindery,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6377,31.2,42.9,1.8,315.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NoelJa00,Jaylin Noel,wr,HOU,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0707,28.3,43,1.9,322.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YounCo00,Colbie Young,wr,CIN,67019,83458,Dan Hindery,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3849,25.7,40.2,2,321.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ParkCo00,Colby Parkinson,te,LAR,67019,83458,Dan Hindery,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1834,25.9,36.9,2.9,266.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BoutKa00,Kayshon Boutte,wr,NE,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6289,22.6,34.4,2.2,322.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnTh00,Theo Johnson,te,NYG,67019,83458,Dan Hindery,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.636,27.9,42.3,2,309,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EngrEv00,Evan Engram,te,DEN,67019,83458,Dan Hindery,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2074,34.9,46.8,1.5,302.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DotsJa00,Jahan Dotson,wr,ATL,67019,83458,Dan Hindery,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5982,27.1,47,1.7,318.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GiddDJ00,DJ Giddens,rb,IND,67019,83458,Dan Hindery,12.6,0,0,0,0,0,0,0,0,0,0,60.3,11.944,1.6,257.8,0,5.9538,14.1,17.4,0.6,102.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LegeXa00,Xavier Legette,wr,CAR,67019,83458,Dan Hindery,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.475,26.1,44.6,2.2,282,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HursTe00,Ted Hurst III,wr,TB,67019,83458,Dan Hindery,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.178,24.2,38.9,2.1,291,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RandAd00,Adam Randall,rb,BAL,67019,83458,Dan Hindery,14.5,0,0,0,0,0,0,0,0,0,0,53.1,11.39,1.7,241.4,0,5.5893,13,16.7,0.6,99.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RaymKa00,Kalif Raymond,wr,CHI,67019,83458,Dan Hindery,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4318,24.2,34.9,1.8,303.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TolbJa00,Jalen Tolbert,wr,MIA,67019,83458,Dan Hindery,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.665,23.2,40.8,2.1,282,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnEm00,Emmett Johnson,rb,KC,67019,83458,Dan Hindery,14.4,0,0,0,0,0,0,0,0,0,0,64.2,12.984,2.2,268.5,0,3.0729,7.7,9.9,0.4,61.7,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FielMa00,Malachi Fields,wr,NYG,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7244,23,37.2,1.7,290.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DemeEm00,Emari Demercado,rb,KC,67019,83458,Dan Hindery,12.5,0,0,0,0,0,0,0,0,0,0,27.9,6.236,0.8,135.5,0,9.669,21.5,28.8,0.9,163,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AiyuBr00,Brandon Aiyuk,wr,SF,67019,83458,Dan Hindery,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2249,20.9,30,1.6,293.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SlayDa00,Darius Slayton,wr,NYG,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8621,21.8,36.8,1.3,311.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCaLu00,Luke McCaffrey,wr,WAS,67019,83458,Dan Hindery,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7686,21.3,32.8,2,268.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TaylMa01,Mason Taylor,te,NYJ,67019,83458,Dan Hindery,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8503,29.7,43.1,1.3,268.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArroEl00,Elijah Arroyo,te,SEA,67019,83458,Dan Hindery,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1412,24.2,34.3,1.9,254.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeniMi00,Michael Penix Jr.,qb,ATL,67019,83458,Dan Hindery,3.9,0,0,124.2,77.5,43.769,2.7,9.6,3.9,794.8,0,10.1,2.128,0.4,43,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PalmJo01,Joshua Palmer,wr,BUF,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8216,22.1,35.7,1.2,307.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BourKe00,Kendrick Bourne,wr,ARI,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9917,25.4,39.4,1.1,282.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VidaKi00,Kimani Vidal,rb,LAC,67019,83458,Dan Hindery,14.4,0,0,0,0,0,0,0,0,0,0,54.7,9.928,1,222.7,0,5.2707,11.9,15.8,0.7,98.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KolaCh00,Charlie Kolar,te,LAC,67019,83458,Dan Hindery,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7588,20.6,28.3,2.1,237.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FranTr00,Troy Franklin,wr,DEN,67019,83458,Dan Hindery,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.261,22.2,36.3,1.9,242,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoonDa00,Darnell Mooney,wr,NYG,67019,83458,Dan Hindery,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8766,20.8,37.5,1.2,285.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KnoxDa00,Dawson Knox,te,BUF,67019,83458,Dan Hindery,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6778,21,30.4,1.9,232.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BechJa00,Jack Bech,wr,LV,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1584,21.3,34.4,1.3,253.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BensMa00,Malik Benson,wr,LV,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0801,21.1,33.8,1.3,252.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HillTy00,Tyreek Hill,wr,FA,67019,83458,Dan Hindery,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1513,17.6,25.1,1.5,250.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SingNi00,Nicholas Singleton,rb,TEN,67019,83458,Dan Hindery,12.4,0,0,0,0,0,0,0,0,0,0,43.2,8.954,1.3,190.7,0,4.8819,11.5,15.2,0.4,90.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillSa00,Savion Williams,wr,GB,67019,83458,Dan Hindery,13.9,0,0,0,0,0,0,0,0,0,0,9.4,2.354,0.3,51.2,0,9.5691,16,24.4,1.2,211.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BondIs00,Isaiah Bond,wr,CLE,67019,83458,Dan Hindery,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0369,20,37.7,1,264.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MayeMi00,Michael Mayer,te,LV,67019,83458,Dan Hindery,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5337,25,36.4,1,233.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ConnJa00,James Conner,rb,ARI,67019,83458,Dan Hindery,12.5,0,0,0,0,0,0,0,0,0,0,35.3,7.35,1.1,155.7,0,5.7891,14,17.6,0.5,98.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhitJo04,Jordan Whittington,wr,LAR,67019,83458,Dan Hindery,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6319,20,29.6,1,249.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarrNa00,Najee Harris,rb,FA,67019,83458,Dan Hindery,8,0,0,0,0,0,0,0,0,0,0,52.3,9.55,1.3,205.6,0,3.1134,8.6,11.2,0.3,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WashDa02,Darnell Washington,te,PIT,67019,83458,Dan Hindery,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5698,22.3,31,1.1,223.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MimsMa00,Marvin Mims Jr.,wr,DEN,67019,83458,Dan Hindery,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3818,18.1,26.2,1.5,217.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnTe01,Tez Johnson,wr,TB,67019,83458,Dan Hindery,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.561,16.7,26.8,1.9,197,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GordOl00,Ollie Gordon II,rb,MIA,67019,83458,Dan Hindery,12.3,0,0,0,0,0,0,0,0,0,0,34.3,6.308,1,132.2,0,6.1212,14.2,19,0.5,108.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnTy00,Ty Johnson,rb,BUF,67019,83458,Dan Hindery,12.3,0,0,0,0,0,0,0,0,0,0,23.4,5.02,0.8,105.1,0,6.105,12.2,16,1,123,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VakiSi99,Sione Vaki,rb,DET,67019,83458,Dan Hindery,12.6,0,0,0,0,0,0,0,0,0,0,47.3,10.14,1.8,207.6,0,2.0388,5.8,7.6,0.2,44.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KlarMa00,Max Klare,te,LAR,67019,83458,Dan Hindery,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2954,19.1,26.6,1.5,204.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
